Question,Answers,Comment,Instructions,Render as
必__須__,ス,１２画（頁９＋３）,漢字の読みを入力してください,Text
__煮__沸,シャ,１２画（火４＋８）,漢字の読みを入力してください,Text
__鈍__感，__鈍__角，愚__鈍__,ドン,１２画（金８＋４）,漢字の読みを入力してください,Text
__湧__水，__湧__出,ユウ,１２画（水３＋９）,漢字の読みを入力してください,Text
一__隅__,グウ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__湿__度，__湿__地，多__湿__,シツ,１２画（水３＋９）,漢字の読みを入力してください,Text
__雇__用，__雇__員，解__雇__,コ,１２画（隹８＋４）,漢字の読みを入力してください,Text
__堪__忍，__堪__能,"カン,タン",１２画（土３＋９）,漢字の読みを入力してください,Text
結__晶__，水__晶__,ショウ,１２画（日４＋８）,漢字の読みを入力してください,Text
__湖__水，__湖__沼，__湖__畔,コ,１２画（水３＋９）,漢字の読みを入力してください,Text
五重の__塔__，石__塔__,トウ,１２画（土３＋９）,漢字の読みを入力してください,Text
__幅__員，振__幅__，全__幅__，増__幅__,フク,１２画（巾３＋９）,漢字の読みを入力してください,Text
__遂__行，未__遂__，完__遂__,スイ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__項__目，事__項__，条__項__,コウ,１２画（頁９＋３）,漢字の読みを入力してください,Text
境__遇__，待__遇__，__遇__する,グウ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__絞__殺，__絞__首刑,コウ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__募__金，__募__集，応__募__,ボ,１２画（力２＋１０）,漢字の読みを入力してください,Text
__税__金，免__税__，関__税__,ゼイ,１２画（禾５＋７）,漢字の読みを入力してください,Text
__童__話，__童__心，児__童__,ドウ,１２画（立５＋７）,漢字の読みを入力してください,Text
意気__揚__々，抑__揚__，掲__揚__,ヨウ,１２画（手３＋９）,漢字の読みを入力してください,Text
__筆__力，__筆__記，毛__筆__,ヒツ,１２画（竹６＋６）,漢字の読みを入力してください,Text
歌__詞__，作__詞__，品__詞__,シ,１２画（言７＋５）,漢字の読みを入力してください,Text
__診__察，__診__療，往__診__,シン,１２画（言７＋５）,漢字の読みを入力してください,Text
__紫__紺，__紫__煙，__紫__外線,シ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__廃__止，__廃__物，荒__廃__,ハイ,１２画（广３＋９）,漢字の読みを入力してください,Text
__尊__敬，__尊__大，本__尊__,ソン,１２画（寸３＋９）,漢字の読みを入力してください,Text
__傍__線，__傍__聴，路__傍__,ボウ,１２画（人２＋１０）,漢字の読みを入力してください,Text
__喚__問，召__喚__，叫__喚__,カン,１２画（口３＋９）,漢字の読みを入力してください,Text
"__幾何__，__幾何__学
数学の部門の一つ。物の形・大きさ・位置や空間の性質などを調べる学問。||geometry||",きか,１２画（幺３＋９）,漢字の読みを入力してください,Text
"__椅__子
①人がすわるために作った、少し高さのあるもの。",イ,１２画（木４＋８）,漢字の読みを入力してください,Text
__喉__頭，咽__喉__,コウ,１２画（口３＋９）,漢字の読みを入力してください,Text
__創__造，独__創__，刀__創__,ソウ,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__硬__度，__硬__貨，生__硬__,コウ,１２画（石５＋７）,漢字の読みを入力してください,Text
__植__樹，__植__物，誤__植__,ショク,１２画（木４＋８）,漢字の読みを入力してください,Text
__揮__発油，指__揮__，発__揮__,キ,１２画（手３＋９）,漢字の読みを入力してください,Text
__訴__訟，告__訴__，哀__訴__,ソ,１２画（言７＋５）,漢字の読みを入力してください,Text
__善__悪，__善__処，慈__善__,ゼン,１２画（口３＋９）,漢字の読みを入力してください,Text
__廊__下，回__廊__，画__廊__,ロウ,１２画（广３＋９）,漢字の読みを入力してください,Text
__就__任，__就__寝，去__就__,シュウ,１２画（尢３＋９）,漢字の読みを入力してください,Text
"成__就__
物事を成し遂げること。また、願いなどがかなうこと。",ジュ,１２画（尢３＋９）,漢字の読みを入力してください,Text
__賀__状，祝__賀__，__賀__する,ガ,１２画（貝７＋５）,漢字の読みを入力してください,Text
__敬__意，__敬__服，尊__敬__,ケイ,１２画（攴４＋８）,漢字の読みを入力してください,Text
__衆__寡，民__衆__，聴__衆__,シュウ,１２画（血６＋６）,漢字の読みを入力してください,Text
__衆__生,シュ,１２画（血６＋６）,漢字の読みを入力してください,Text
__暑__気，残__暑__，避__暑__,ショ,１２画（日４＋８）,漢字の読みを入力してください,Text
__偉__大，__偉__人，__偉__観,イ,１２画（人２＋１０）,漢字の読みを入力してください,Text
__雰__囲気,フン,１２画（雨８＋４）,漢字の読みを入力してください,Text
__随__行，__随__意，追__随__,ズイ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__測__量，目__測__，推__測__,ソク,１２画（水３＋９）,漢字の読みを入力してください,Text
__富__強，__富__裕，貧__富__,フ,１２画（宀３＋９）,漢字の読みを入力してください,Text
__富__貴,フウ,１２画（宀３＋９）,漢字の読みを入力してください,Text
__博__識，__博__覧，__博__士号,ハク,１２画（十２＋１０）,漢字の読みを入力してください,Text
__博__労，__博__徒,バク,１２画（十２＋１０）,漢字の読みを入力してください,Text
__湯__治，熱__湯__，微温__湯__,トウ,１２画（水３＋９）,漢字の読みを入力してください,Text
__勤__務，__勤__勉，出__勤__,キン,１２画（力２＋１０）,漢字の読みを入力してください,Text
__勤__行,ゴン,１２画（力２＋１０）,漢字の読みを入力してください,Text
__晩__夏，今__晩__，早__晩__,バン,１２画（日４＋８）,漢字の読みを入力してください,Text
__尋__問，__尋__常，千__尋__,ジン,１２画（寸３＋９）,漢字の読みを入力してください,Text
__雲__海，風__雲__，積乱__雲__,ウン,１２画（雨８＋４）,漢字の読みを入力してください,Text
__雄__大，英__雄__，雌__雄__,ユウ,１２画（隹８＋４）,漢字の読みを入力してください,Text
決__裂__，破__裂__，分__裂__,レツ,１２画（衣６＋６）,漢字の読みを入力してください,Text
__歯__科，乳__歯__，義__歯__,シ,１２画（齒１２＋０）,漢字の読みを入力してください,Text
__裁__縫，__裁__判，体__裁__,サイ,１２画（衣６＋６）,漢字の読みを入力してください,Text
__評__価，__評__判，定__評__,ヒョウ,１２画（言７＋５）,漢字の読みを入力してください,Text
__給__水，配__給__，月__給__,キュウ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__焦__土，__焦__慮，__焦__心,ショウ,１２画（火４＋８）,漢字の読みを入力してください,Text
__棒__グラフ，__棒__読み，鉄__棒__,ボウ,１２画（木４＋８）,漢字の読みを入力してください,Text
__費__用，消__費__，旅__費__,ヒ,１２画（貝７＋５）,漢字の読みを入力してください,Text
__裕__福，富__裕__，余__裕__,ユウ,１２画（衣５＋７）,漢字の読みを入力してください,Text
__順__序，__順__調，従__順__,ジュン,１２画（頁９＋３）,漢字の読みを入力してください,Text
__寒__暑，__寒__村，厳__寒__,カン,１２画（宀３＋９）,漢字の読みを入力してください,Text
__港__湾，漁__港__，出__港__,コウ,１２画（水３＋９）,漢字の読みを入力してください,Text
恐__慌__,コウ,１２画（心３＋９）,漢字の読みを入力してください,Text
__貸__借，__貸__与，賃__貸__,タイ,１２画（貝７＋５）,漢字の読みを入力してください,Text
__策__略，政__策__，対__策__,サク,１２画（竹６＋６）,漢字の読みを入力してください,Text
__統__一，__統__計，伝__統__,トウ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__距__離,キョ,１２画（足７＋５）,漢字の読みを入力してください,Text
開__扉__，門__扉__，鉄__扉__,ヒ,１２画（戶４＋８）,漢字の読みを入力してください,Text
__短__歌，__短__所，長__短__,タン,１２画（矢５＋７）,漢字の読みを入力してください,Text
__換__気，__換__算，交__換__,カン,１２画（手３＋９）,漢字の読みを入力してください,Text
__営__業，経__営__，陣__営__,エイ,１２画（⺍３＋９ / 口３＋９）,漢字の読みを入力してください,Text
__補__欠，__補__充，候__補__,ホ,１２画（衣５＋７）,漢字の読みを入力してください,Text
__陽__動，__陽__光，陰__陽__，太__陽__,ヨウ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__絵__本，__絵__図，口__絵__,エ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__絵__画,カイ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__属__性，従__属__，金__属__,ゾク,１２画（尸３＋９）,漢字の読みを入力してください,Text
__提__供，__提__案，前__提__,テイ,１２画（手３＋９）,漢字の読みを入力してください,Text
__登__壇，__登__校，__登__記,トウ,１２画（癶５＋７）,漢字の読みを入力してください,Text
__登__山，__登__城,ト,１２画（癶５＋７）,漢字の読みを入力してください,Text
__景__気，風__景__，光__景__,ケイ,１２画（日４＋８）,漢字の読みを入力してください,Text
__晴__天，__晴__雨，快__晴__,セイ,１２画（日４＋８）,漢字の読みを入力してください,Text
動__揺__,ヨウ,１２画（手３＋９）,漢字の読みを入力してください,Text
__検__査，__検__討，点__検__,ケン,１２画（木４＋８）,漢字の読みを入力してください,Text
__筋__肉，__筋__骨，鉄__筋__,キン,１２画（竹６＋６）,漢字の読みを入力してください,Text
代__替__,タイ,１２画（曰４＋８）,漢字の読みを入力してください,Text
__援__助，応__援__，声__援__,エン,１２画（手３＋９）,漢字の読みを入力してください,Text
__温__暖，__温__厚，気__温__,オン,１２画（水３＋９）,漢字の読みを入力してください,Text
__握__手，__握__力，掌__握__,アク,１２画（手３＋９）,漢字の読みを入力してください,Text
__等__分，__等__級，平__等__,トウ,１２画（竹６＋６）,漢字の読みを入力してください,Text
__喜__劇，悲__喜__，歓__喜__,キ,１２画（口３＋９）,漢字の読みを入力してください,Text
__減__少，増__減__，加__減__,ゲン,１２画（水３＋９）,漢字の読みを入力してください,Text
__森__林，__森__閑，__森__厳,シン,１２画（木４＋８）,漢字の読みを入力してください,Text
__量__産，測__量__，度__量__,リョウ,１２画（里７＋５）,漢字の読みを入力してください,Text
__象__徴，対__象__，現__象__,ショウ,１２画（豕７＋５）,漢字の読みを入力してください,Text
__象__眼，巨__象__,ゾウ,１２画（豕７＋５）,漢字の読みを入力してください,Text
__極__限，終__極__，積__極__的,キョク,１２画（木４＋８）,漢字の読みを入力してください,Text
__極__上，__極__秘，至__極__,ゴク,１２画（木４＋８）,漢字の読みを入力してください,Text
__散__歩，__散__文，解__散__,サン,１２画（攴４＋８）,漢字の読みを入力してください,Text
御__飯__，炊__飯__，赤__飯__,ハン,１２画（食８＋４）,漢字の読みを入力してください,Text
__惑__星，迷__惑__，誘__惑__,ワク,１２画（心４＋８）,漢字の読みを入力してください,Text
__軽__快，__軽__薄，__軽__率,ケイ,１２画（車７＋５）,漢字の読みを入力してください,Text
__悲__喜，__悲__劇，慈__悲__,ヒ,１２画（心４＋８）,漢字の読みを入力してください,Text
__復__活，往__復__，報__復__,フク,１２画（彳３＋９）,漢字の読みを入力してください,Text
__割__愛，__割__拠，分__割__,カツ,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__超__越，__超__過，入__超__,チョウ,１２画（走７＋５）,漢字の読みを入力してください,Text
__弾__力，__弾__圧，爆__弾__,ダン,１２画（弓３＋９）,漢字の読みを入力してください,Text
__階__段，__階__級，地__階__,カイ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__越__境，超__越__，優__越__,エツ,１２画（走７＋５）,漢字の読みを入力してください,Text
__焼__却，燃__焼__，全__焼__,ショウ,１２画（火４＋８）,漢字の読みを入力してください,Text
__街__頭，市__街__，商店__街__,ガイ,１２画（行６＋６）,漢字の読みを入力してください,Text
__街__道,カイ,１２画（行６＋６）,漢字の読みを入力してください,Text
連__絡__，脈__絡__,ラク,１２画（糸６＋６）,漢字の読みを入力してください,Text
__証__拠，__証__明，免許__証__,ショウ,１２画（言７＋５）,漢字の読みを入力してください,Text
__奥__義，深__奥__,オウ,１２画（大３＋９）,漢字の読みを入力してください,Text
__装__置，服__装__，変__装__,ソウ,１２画（衣６＋６）,漢字の読みを入力してください,Text
__装__束，衣__装__,ショウ,１２画（衣６＋６）,漢字の読みを入力してください,Text
__御__飯，__御__用，__御__殿,ゴ,１２画（彳３＋９）,漢字の読みを入力してください,Text
__御__者，制__御__,ギョ,１２画（彳３＋９）,漢字の読みを入力してください,Text
__遅__延，__遅__刻，__遅__速,チ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__遊__戯，__遊__離，交__遊__,ユウ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__遊__山,ユ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__満__月，__満__足，充__満__,マン,１２画（水３＋９）,漢字の読みを入力してください,Text
__渡__航，__渡__河，譲__渡__,ト,１２画（水３＋９）,漢字の読みを入力してください,Text
__腕__章，__腕__力，敏__腕__,ワン,１２画（肉４＋８）,漢字の読みを入力してください,Text
__程__度，日__程__，過__程__,テイ,１２画（禾５＋７）,漢字の読みを入力してください,Text
__答__弁，応__答__，問__答__,トウ,１２画（竹６＋６）,漢字の読みを入力してください,Text
__隊__列，軍__隊__，部__隊__,タイ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__普__通，__普__遍，__普__請,フ,１２画（日４＋８）,漢字の読みを入力してください,Text
__飲__料，__飲__食，痛__飲__,イン,１２画（食８＋４）,漢字の読みを入力してください,Text
__備__考，守__備__，準__備__,ビ,１２画（人２＋１０）,漢字の読みを入力してください,Text
__朝__食，早__朝__，今__朝__,チョウ,１２画（月４＋８）,漢字の読みを入力してください,Text
__期__間，__期__待，予__期__,キ,１２画（月４＋８）,漢字の読みを入力してください,Text
最__期__，この__期__に及んで,ゴ,１２画（月４＋８）,漢字の読みを入力してください,Text
__運__動，__運__命，海__運__,ウン,１２画（辵３＋９）,漢字の読みを入力してください,Text
__買__収，売__買__，購__買__,バイ,１２画（貝７＋５）,漢字の読みを入力してください,Text
__貴__重，__貴__下，騰__貴__,キ,１２画（貝７＋５）,漢字の読みを入力してください,Text
__痛__快，苦__痛__，心__痛__,ツウ,１２画（疒５＋７）,漢字の読みを入力してください,Text
__集__合，__集__結，全__集__,シュウ,１２画（隹８＋４）,漢字の読みを入力してください,Text
__報__酬，__報__告，情__報__,ホウ,１２画（土３＋９）,漢字の読みを入力してください,Text
__過__度，__過__失，通__過__,カ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__絶__妙，__絶__食，断__絶__,ゼツ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__番__人，__番__組，順__番__,バン,１２画（田５＋７）,漢字の読みを入力してください,Text
__覚__悟，知__覚__，発__覚__,カク,１２画（見７＋５）,漢字の読みを入力してください,Text
__道__路，__道__徳，報__道__,ドウ,１２画（辵３＋９）,漢字の読みを入力してください,Text
"神__道__ ，神__道__大教
日本にむかしからある宗教の一つ。神話にもとづく神々や先祖をまつる。",トウ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__落__語，__落__涙，集__落__,ラク,１２画（艸３＋９）,漢字の読みを入力してください,Text
当__然__，自__然__，必__然__,ゼン,１２画（火４＋８）,漢字の読みを入力してください,Text
天__然__,ネン,１２画（火４＋８）,漢字の読みを入力してください,Text
__葉__緑素，落__葉__，紅__葉__,ヨウ,１２画（艸３＋９）,漢字の読みを入力してください,Text
__勝__敗，優__勝__，名__勝__,ショウ,１２画（力２＋１０）,漢字の読みを入力してください,Text
__着__用，__着__手，土__着__,チャク,１２画（羊６＋６）,漢字の読みを入力してください,Text
愛__着__，執__着__,"ジャク,チャク",１２画（羊６＋６）,漢字の読みを入力してください,Text
__結__論，__結__婚，連__結__,ケツ,１２画（糸６＋６）,漢字の読みを入力してください,Text
__開__始，__開__拓，展__開__,カイ,１２画（門８＋４）,漢字の読みを入力してください,Text
__達__人，調__達__，伝__達__,タツ,１２画（辵３＋９）,漢字の読みを入力してください,Text
__場__内，会__場__，入__場__,ジョウ,１２画（土３＋９）,漢字の読みを入力してください,Text
__最__大，__最__近，__最__先端,サイ,１２画（曰４＋８）,漢字の読みを入力してください,Text
__無__事，__無__礼，__無__愛想,ブ,１２画（火４＋８）,漢字の読みを入力してください,Text
__無__名，__無__理，皆__無__,ム,１２画（火４＋８）,漢字の読みを入力してください,Text
__間__隔，中__間__，時__間__,カン,１２画（門８＋４）,漢字の読みを入力してください,Text
世__間__，人__間__,ケン,１２画（門８＋４）,漢字の読みを入力してください,Text
"__詔__，__詔__をたまわる
〔文〕天皇が正式にのべたことば。",みことのり,１２画（言７＋５）,漢字の読みを入力してください,Text
__堤__，__堤__人形,つつみ,１２画（土３＋９）,漢字の読みを入力してください,Text
"__遍__く
広く。すみずみまで全部。
例: 月の光が遍く地上をてらす。",あまね,１２画（辵３＋９）,漢字の読みを入力してください,Text
__酢__，__酢__の物,す,１２画（酉７＋５）,漢字の読みを入力してください,Text
"__婿__，花__婿__
①〔親から見た〕むすめの夫。
②〔旧民法で〕女性が親のあとをつぐときにむかえる夫。
「━を取る」
お婿さん。（↔嫁）",むこ,１２画（女３＋９）,漢字の読みを入力してください,Text
__殖__やす，__殖__える,ふ,１２画（歹４＋８）,漢字の読みを入力してください,Text
__葛__，__葛__湯,くず,１２画（艸３＋９）,漢字の読みを入力してください,Text
"__疎__ら
①間がすいてあらいようす。
「━な林」
②ちらほらしているようす。
「人かげも━だ」",まば,１２画（疋５＋７）,漢字の読みを入力してください,Text
__疎__む，__疎__ましい，__疎__い,うと,１２画（疋５＋７）,漢字の読みを入力してください,Text
__喪__，__喪__服，__喪__主,も,１２画（口３＋９）,漢字の読みを入力してください,Text
__詠__む,よ,１２画（言７＋５）,漢字の読みを入力してください,Text
__渦__，__渦__潮，__渦__巻く,うず,１２画（水３＋９）,漢字の読みを入力してください,Text
__暁__，__暁__の空，春眠__暁__を覚えず,あかつき,１２画（日４＋８）,漢字の読みを入力してください,Text
__痩__せる,や,１２画（疒５＋７）,漢字の読みを入力してください,Text
__棟__木,むな,１２画（木４＋８）,漢字の読みを入力してください,Text
__棟__，別__棟__,むね,１２画（木４＋８）,漢字の読みを入力してください,Text
__琴__，竪__琴__，__琴__座,こと,１２画（玉４＋８）,漢字の読みを入力してください,Text
__畳__む，折り__畳__み,たた,１２画（田５＋７）,漢字の読みを入力してください,Text
__畳__，__畳__表，青__畳__,たたみ,１２画（田５＋７）,漢字の読みを入力してください,Text
__堅__い,かた,１２画（土３＋９）,漢字の読みを入力してください,Text
__筒__，__筒__抜け,つつ,１２画（竹６＋６）,漢字の読みを入力してください,Text
__欺__く,あざむ,１２画（欠４＋８）,漢字の読みを入力してください,Text
"__葬__る
❶死体や遺骨を土の中にうめる。墓におさめる。例 : 遺骨を葬る。
❷人に知られないようにかくす。例 : 事件をやみに葬る。",ほうむ,１２画（艸３＋９）,漢字の読みを入力してください,Text
__貼__る,は,１２画（貝７＋５）,漢字の読みを入力してください,Text
__傘__，雨__傘__，日__傘__,かさ,１２画（人２＋１０）,漢字の読みを入力してください,Text
__嵐__，砂__嵐__,あらし,１２画（山３＋９）,漢字の読みを入力してください,Text
__棚__，戸__棚__，大陸__棚__,たな,１２画（木４＋８）,漢字の読みを入力してください,Text
業を__煮__やす，__煮__る，雑__煮__，__煮__える，生__煮__え,に,１２画（火４＋８）,漢字の読みを入力してください,Text
__鈍__る，__鈍__い，__鈍__さ,にぶ,１２画（金８＋４）,漢字の読みを入力してください,Text
__湧__く,わ,１２画（水３＋９）,漢字の読みを入力してください,Text
__塚__，貝__塚__,つか,１２画（土３＋９）,漢字の読みを入力してください,Text
__隅__，片__隅__,すみ,１２画（阜３＋９）,漢字の読みを入力してください,Text
__湿__る，__湿__り，__湿__す,しめ,１２画（水３＋９）,漢字の読みを入力してください,Text
__雇__う，日__雇__い,やと,１２画（隹８＋４）,漢字の読みを入力してください,Text
"__堪__える
「痛み**を**堪える」など「〈名詞〉を堪える」
------
…それに値する力をもっている。「重役の任に堪える」
 「鑑賞に堪える力作」 「読むに堪えない駄作」 「見るに堪えない惨状」","こら,こた",１２画（土３＋９）,漢字の読みを入力してください,Text
"__堪__える
「痛み**に**堪える」など「〈名詞〉に堪える」",た,１２画（土３＋９）,漢字の読みを入力してください,Text
__湖__，白鳥の__湖__,みずうみ,１２画（水３＋９）,漢字の読みを入力してください,Text
__幅__，横__幅__,はば,１２画（巾３＋９）,漢字の読みを入力してください,Text
__遂__げる,と,１２画（辵３＋９）,漢字の読みを入力してください,Text
"__項__垂れる
〔失望・悲しみ・恥ずかしさなどのために〕首を前へ垂れる。",うな,１２画（頁９＋３）,漢字の読みを入力してください,Text
"__遇__う
①応対する。もてなす。
②〔客を〕（いいかげんに）あつかう。
「鼻で━」
③とりあわせる。
「〔生け花で〕松にユリを━」",あしら,１２画（辵３＋９）,漢字の読みを入力してください,Text
__絞__める，__絞__まる，__絞__る，__絞__り上げる，__絞__り,し,１２画（糸６＋６）,漢字の読みを入力してください,Text
"__募__る
①ますます激しくなる。こうじる。
②広い範囲に呼びかけて集める。募集する。",つの,１２画（力２＋１０）,漢字の読みを入力してください,Text
__童__，__童__歌,わらべ,１２画（立５＋７）,漢字の読みを入力してください,Text
__揚__げる，荷__揚__げ，__揚__がる,あ,１２画（手３＋９）,漢字の読みを入力してください,Text
__筆__，__筆__先,ふで,１２画（竹６＋６）,漢字の読みを入力してください,Text
__診__る,み,１２画（言７＋５）,漢字の読みを入力してください,Text
__紫__，__紫__色,むらさき,１２画（糸６＋６）,漢字の読みを入力してください,Text
__廃__れる，__廃__る，はやり__廃__り,すた,１２画（广３＋９）,漢字の読みを入力してください,Text
__尊__ぶ，__尊__い,とうと,１２画（寸３＋９）,漢字の読みを入力してください,Text
〔文〕__尊__ぶ，__尊__い,たっと,１２画（寸３＋９）,漢字の読みを入力してください,Text
__傍__ら,かたわ,１２画（人２＋１０）,漢字の読みを入力してください,Text
__幾__つ，__幾__ら，__幾__日,いく,１２画（幺３＋９）,漢字の読みを入力してください,Text
__喉__，__喉__元,のど,１２画（口３＋９）,漢字の読みを入力してください,Text
__創__る,つく,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__硬__い，__硬__さ,かた,１２画（石５＋７）,漢字の読みを入力してください,Text
__植__える，__植__木，__植__わる,"う,うえ",１２画（木４＋８）,漢字の読みを入力してください,Text
__訴__える，__訴__え,うった,１２画（言７＋５）,漢字の読みを入力してください,Text
__善__い,よ,１２画（口３＋９）,漢字の読みを入力してください,Text
__就__ける，__就__く,つ,１２画（尢３＋９）,漢字の読みを入力してください,Text
__敬__う,うやま,１２画（攴４＋８）,漢字の読みを入力してください,Text
__暑__い，__暑__さ,あつ,１２画（日４＋８）,漢字の読みを入力してください,Text
__偉__い，__偉__ぶる,えら,１２画（人２＋１０）,漢字の読みを入力してください,Text
__測__る,はか,１２画（水３＋９）,漢字の読みを入力してください,Text
__富__む，__富__み栄える，(__富__み（⚠），__富__（★）),と,１２画（宀３＋９）,漢字の読みを入力してください,Text
__湯__，__湯__水，煮え__湯__,ゆ,１２画（水３＋９）,漢字の読みを入力してください,Text
__勤__める，__勤__め，__勤__まる,つと,１２画（力２＋１０）,漢字の読みを入力してください,Text
__尋__ねる，__尋__ね人,たず,１２画（寸３＋９）,漢字の読みを入力してください,Text
__雲__，__雲__隠れ,くも,１２画（雨８＋４）,漢字の読みを入力してください,Text
__雄__，__雄__犬,おす,１２画（隹８＋４）,漢字の読みを入力してください,Text
__雄__しべ，__雄__牛，__雄__々しい,お,１２画（隹８＋４）,漢字の読みを入力してください,Text
__裂__ける，__裂__け目，__裂__く，八つ__裂__き,さ,１２画（衣６＋６）,漢字の読みを入力してください,Text
__歯__，入れ__歯__,は,１２画（齒１２＋０）,漢字の読みを入力してください,Text
__裁__く，__裁__き,さば,１２画（衣６＋６）,漢字の読みを入力してください,Text
__裁__つ，__裁__ち物,た,１２画（衣６＋６）,漢字の読みを入力してください,Text
__焦__る，__焦__り,あせ,１２画（火４＋８）,漢字の読みを入力してください,Text
__焦__げる，黒__焦__げ，__焦__がれる，__焦__がす,こ,１２画（火４＋８）,漢字の読みを入力してください,Text
__費__やす，__費__える，__費__え,つい,１２画（貝７＋５）,漢字の読みを入力してください,Text
__寒__い，__寒__がる，__寒__空,さむ,１２画（宀３＋９）,漢字の読みを入力してください,Text
__港__，__港__町,みなと,１２画（水３＋９）,漢字の読みを入力してください,Text
__慌__てる，大__慌__て，__慌__ただしい，__慌__ただしさ，,あわ,１２画（心３＋９）,漢字の読みを入力してください,Text
__貸__す，__貸__し,か,１２画（貝７＋５）,漢字の読みを入力してください,Text
__統__べる,す,１２画（糸６＋６）,漢字の読みを入力してください,Text
__扉__，__扉__絵，ガラス__扉__,とびら,１２画（戶４＋８）,漢字の読みを入力してください,Text
__短__い,みじか,１２画（矢５＋７）,漢字の読みを入力してください,Text
__換__わる，__換__える,か,１２画（手３＋９）,漢字の読みを入力してください,Text
__営__む，__営__み,いとな,１２画（⺍３＋９ / 口３＋９）,漢字の読みを入力してください,Text
__補__う，__補__い,おぎな,１２画（衣５＋７）,漢字の読みを入力してください,Text
__提__げる，手__提__げ,さ,１２画（手３＋９）,漢字の読みを入力してください,Text
__登__る，山__登__り,のぼ,１２画（癶５＋７）,漢字の読みを入力してください,Text
__晴__れる，__晴__れ，__晴__れやかだ，__晴__らす，気__晴__らし,は,１２画（日４＋８）,漢字の読みを入力してください,Text
__揺__れる，__揺__れ，__揺__るぐ，__揺__るぎない，__揺__り返し，__揺__り籠，__揺__らぐ，__揺__する，貧乏__揺__すり，__揺__すぶる，__揺__さぶる,ゆ,１２画（手３＋９）,漢字の読みを入力してください,Text
__筋__，__筋__書，大__筋__,すじ,１２画（竹６＋６）,漢字の読みを入力してください,Text
__替__わる，__替__える，両__替__,か,１２画（曰４＋８）,漢字の読みを入力してください,Text
__温__める，__温__まる，__温__かい，__温__かだ,あたた,１２画（水３＋９）,漢字の読みを入力してください,Text
__握__る，__握__り，一__握__り,にぎ,１２画（手３＋９）,漢字の読みを入力してください,Text
__等__しい,ひと,１２画（竹６＋６）,漢字の読みを入力してください,Text
__喜__ぶ，__喜__び，__喜__ばしい,よろこ,１２画（口３＋９）,漢字の読みを入力してください,Text
__減__る，目__減__り，__減__らす，人__減__らし,へ,１２画（水３＋９）,漢字の読みを入力してください,Text
森,もり,１２画（木４＋８）,漢字の読みを入力してください,Text
__量__る,はか,１２画（里７＋５）,漢字の読みを入力してください,Text
__極__める，__極__め付き，__極__み，__極__まる，__極__まり,きわ,１２画（木４＋８）,漢字の読みを入力してください,Text
__散__る，__散__り__散__りに，__散__らす，__散__らかる，__散__らかす,ち,１２画（攴４＋８）,漢字の読みを入力してください,Text
__飯__，__飯__粒，五目__飯__,めし,１２画（食８＋４）,漢字の読みを入力してください,Text
__惑__う，__惑__い,まど,１２画（心４＋８）,漢字の読みを入力してください,Text
__軽__やかだ,かろ,１２画（車７＋５）,漢字の読みを入力してください,Text
__軽__い，__軽__々と，手__軽__だ,かる,１２画（車７＋５）,漢字の読みを入力してください,Text
__悲__しむ，__悲__しみ，__悲__しい，__悲__しがる,かな,１２画（心４＋８）,漢字の読みを入力してください,Text
__割__く,さ,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__割__れる，ひび__割__れ，__割__る,わ,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__割__がいい，__割__合，__割__に，五__割__,わり,１２画（刀２＋１０）,漢字の読みを入力してください,Text
__超__す，__超__える,こ,１２画（走７＋５）,漢字の読みを入力してください,Text
"弾
鉄砲やピストルなどの弾丸。",たま,１２画（弓３＋９）,漢字の読みを入力してください,Text
__弾__む，__弾__み,はず,１２画（弓３＋９）,漢字の読みを入力してください,Text
__弾__く，__弾__き手,ひ,１２画（弓３＋９）,漢字の読みを入力してください,Text
__越__す，年__越__し，__越__える，山__越__え,こ,１２画（走７＋５）,漢字の読みを入力してください,Text
__焼__ける，夕__焼__け，__焼__く，炭__焼__き,や,１２画（火４＋８）,漢字の読みを入力してください,Text
"__焼__べる
燃やすために火の中に入れる。 「ストーブに石炭を焼べる」",く,１２画（火４＋８）,漢字の読みを入力してください,Text
